rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number
5.0,0,0,0,0,1,0,1990.0,en,1530,6,0,4,509
5.0,0,0,0,1,0,1,1990.0,en,1530,2,2,1,16
5.0,0,0,0,1,0,1,1990.0,en,1530,2,0,2,174
4.0,0,0,0,0,1,0,1990.0,en,1530,2,0,2,31
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,13
4.0,0,0,1,1,0,0,1990.0,en,1530,1,0,3,47
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,421
4.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,6
4.0,0,2,0,1,0,1,1990.0,en,1530,1,0,1,35
5.0,0,0,0,1,0,1,1990.0,en,1530,20,3,3,1489
5.0,0,0,0,0,1,0,1990.0,en,1530,5,0,3,551
5.0,0,0,0,1,0,1,1990.0,en,1530,14,1,3,528
4.0,0,0,1,1,0,1,1990.0,en,1530,3,0,0,36
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,5,81
5.0,0,0,0,0,1,0,1990.0,en,1530,10,0,0,411
4.0,0,0,0,0,0,1,1990.0,en,1530,2,0,0,125
5.0,0,0,0,0,1,0,1990.0,en,1530,3,0,0,102
5.0,0,0,1,1,0,0,1990.0,en,1530,1,0,0,50
5.0,0,0,0,1,0,1,1990.0,en,1530,3,0,0,156
4.0,0,0,0,0,1,0,1990.0,en,1530,39,7,30,1796
4.0,0,0,0,1,0,1,1990.0,en,1530,2,0,0,94
5.0,0,0,0,0,1,0,1990.0,en,1530,8,0,0,156
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,37
5.0,1,0,0,1,0,1,1990.0,en,1530,2,2,3,16
5.0,0,0,0,0,0,0,1990.0,en,1530,6,4,27,748
5.0,0,0,0,0,1,0,1990.0,en,1530,80,0,5,800
4.0,0,0,0,1,0,1,1990.0,en,1530,5,0,3,2157
4.0,0,0,0,0,1,0,1990.0,en,1530,2,0,1,43
4.0,0,0,1,1,0,1,1990.0,en,1530,1,0,0,0
5.0,0,0,0,0,1,0,1990.0,en,1530,4,3,15,321
5.0,0,0,0,0,1,1,1990.0,en,1530,115,0,7,1627
3.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,53
5.0,0,0,0,1,0,1,1990.0,en,1530,10,0,0,484
4.0,0,0,0,0,1,1,1990.0,en,1530,44,0,6,547
3.0,0,0,1,1,0,0,1990.0,en,1530,11,0,0,663
4.0,0,0,0,0,0,1,1990.0,en,1530,5,0,1,317
5.0,0,0,0,1,0,1,1990.0,en,1530,2,0,1,4
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,78
5.0,0,0,0,0,1,0,1990.0,en,1530,5,0,1,647
3.0,0,0,0,0,1,0,1990.0,en,1530,4,5,0,225
5.0,1,0,0,0,1,0,1990.0,en,1530,2,0,1,19
4.0,0,0,0,1,0,1,1990.0,en,1530,5,0,0,1521
4.0,1,0,1,1,0,1,1990.0,en,1530,25,19,98,2318
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,344
5.0,0,0,0,1,0,1,1990.0,en,1530,2,0,1,253
4.0,0,0,0,1,0,1,1990.0,en,1530,6,0,2,139
5.0,3,0,0,0,1,1,1990.0,en,1530,1,0,0,176
5.0,1,0,1,1,0,0,1990.0,en,1530,9,48,28,239
5.0,0,0,0,0,1,1,1990.0,en,1530,10,0,2,145
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,20
3.0,0,0,0,0,1,1,1990.0,en,1530,11,0,8,531
2.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,6
5.0,0,0,0,1,0,1,1990.0,en,1530,2,0,0,389
4.0,0,0,0,0,1,1,1990.0,en,1530,8,1,3,200
5.0,0,0,0,0,1,0,1990.0,en,1530,2,2,4,120
4.0,0,0,1,1,0,1,1990.0,en,1530,2,0,0,4
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,28
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,37
5.0,0,0,0,1,0,1,1990.0,en,1530,3,0,2,55
5.0,0,0,0,0,1,1,1990.0,en,1530,5,1,3,246
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,10
2.0,0,0,0,0,1,0,1990.0,en,1530,1,0,2,28
4.0,0,0,0,0,0,0,1990.0,en,1530,1,0,1,10
5.0,2,0,0,0,1,1,1990.0,en,1530,5,0,7,698
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,4,25
5.0,0,0,0,1,0,1,1990.0,en,1530,8,0,21,647
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,1
3.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,11
3.0,0,0,0,0,1,0,1990.0,en,1530,3,0,0,29
5.0,0,0,0,0,1,0,1990.0,en,1530,6,4,229,1621
4.0,1,0,0,0,1,1,1990.0,en,1530,3,0,0,11
3.0,0,0,0,0,1,0,1990.0,en,1530,1,0,2,24
5.0,0,0,0,0,1,0,1990.0,en,1530,10,2,0,986
3.0,0,0,0,1,0,1,1990.0,en,1530,54,5,121,3813
5.0,0,0,0,1,0,1,1990.0,en,1530,2,0,1,28
5.0,0,0,0,0,1,0,1990.0,en,1530,1,2,5,159
5.0,0,0,0,0,0,1,1990.0,en,1530,72,2,34,317
5.0,0,0,0,1,0,1,1990.0,en,1530,6,0,0,109
4.0,0,0,0,1,0,1,1990.0,en,1530,46,0,4,523
5.0,1,0,0,0,1,1,1990.0,en,1530,2,0,1,114
4.0,0,0,0,0,1,1,1990.0,en,1530,115,10,75,9213
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,31
5.0,0,0,0,1,0,1,1990.0,en,1530,6,0,0,193
5.0,0,0,0,0,1,0,1990.0,en,1530,3,0,1,58
5.0,0,0,0,1,0,1,1990.0,en,1530,6,0,0,210
5.0,0,0,1,1,0,0,1990.0,en,1530,26,3,19,3253
5.0,0,0,0,1,0,1,1990.0,en,1530,2,0,1,193
5.0,2,2,0,0,1,0,1990.0,en,1530,3,2,3,52
5.0,1,0,0,1,0,1,1990.0,en,1530,6,0,1,317
4.0,0,0,0,1,0,1,1990.0,en,1530,6,2,0,108
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,25
5.0,1,0,0,0,1,0,1990.0,en,1530,2,0,3,13
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,78,2570
5.0,0,0,0,0,1,0,1990.0,en,1530,5,7,3,40
3.0,0,0,1,1,0,0,1990.0,en,1530,23,285,96,589
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,1,10
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,739
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,11
5.0,0,0,0,0,1,1,1990.0,en,1530,3,0,2,40
5.0,0,0,0,1,0,1,1990.0,en,1530,18,0,16,977
5.0,0,0,0,0,1,0,1990.0,en,1530,6,0,37,7646
5.0,1,0,0,0,1,1,1990.0,en,1530,9,0,0,69
5.0,0,0,0,0,1,1,1990.0,en,1530,24,7,3,472
4.0,0,0,0,0,1,0,1990.0,en,1530,1,1,1,429
4.0,0,0,1,1,0,1,1990.0,en,1530,31,12,79,2660
3.0,0,0,0,0,1,0,1990.0,en,1530,1,0,1,16
4.0,1,0,0,0,1,0,1990.0,en,1530,8,0,5,145
5.0,0,0,0,0,1,0,1990.0,en,1530,1,1,7,100
3.0,0,0,0,0,1,0,1990.0,en,1530,3,0,4,61
5.0,0,0,1,1,0,0,1990.0,en,1530,3,0,1,29
5.0,1,0,0,0,1,0,1990.0,en,1530,6,0,0,328
5.0,0,0,0,1,0,1,1990.0,en,1530,7,0,0,982
5.0,0,0,0,0,1,1,1990.0,en,1530,17,0,33,977
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,618
3.0,0,0,0,0,1,1,1990.0,en,1530,130,0,81,9055
5.0,0,0,0,1,0,1,1990.0,en,1530,20,3,25,646
5.0,1,0,0,1,0,1,1990.0,en,1530,2,0,0,31
4.0,0,0,1,1,0,1,1990.0,en,1530,4,0,5,212
4.0,0,0,0,0,1,0,1990.0,en,1530,48,0,46,6263
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,7
5.0,0,0,0,0,1,0,1990.0,en,1530,4,0,3,75
5.0,0,0,0,0,1,0,1990.0,en,1530,13,0,21,355
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,3,14
4.0,0,0,0,0,1,0,1990.0,en,1530,9,0,3,180
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,7
5.0,0,0,0,0,1,1,1990.0,en,1530,3,4,21,58
5.0,0,0,0,1,0,1,1990.0,en,1530,13,0,3,857
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,22
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,9
5.0,0,0,0,1,0,1,1990.0,en,1530,15,0,2,3208
4.0,0,0,0,1,0,1,1990.0,en,1530,2,1,2,83
5.0,0,0,0,0,1,0,1990.0,en,1530,3,0,0,70
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,2,17
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,37
4.0,1,0,0,1,0,1,1990.0,en,1530,16,0,1,489
5.0,0,0,0,0,1,0,1990.0,en,1530,15,2,155,611
4.0,0,0,0,0,1,0,1990.0,en,1530,4,4,0,238
4.0,0,0,0,0,1,0,1990.0,en,1530,3,1,1,83
4.0,0,0,0,0,1,0,1990.0,en,1530,11,0,3,242
5.0,0,0,0,0,1,1,1990.0,en,1530,3,0,14,926
3.0,0,0,0,0,1,0,1990.0,en,1530,1,2,8,312
4.0,0,0,0,1,0,1,1990.0,en,1530,4,0,6,196
4.0,0,0,0,1,0,1,1990.0,en,1530,1,1,1,2
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,62
4.0,0,0,0,0,1,1,1990.0,en,1530,3,0,5,332
5.0,0,0,0,0,1,1,1990.0,en,1530,4,0,0,40
4.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,86
5.0,0,0,0,0,1,0,1990.0,en,1530,4,0,3,1267
4.0,0,0,0,0,1,0,1990.0,en,1530,103,35,442,3306
5.0,0,0,0,0,1,0,1990.0,en,1530,4,1,6,314
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,2,16
5.0,0,0,0,1,0,1,1990.0,en,1530,7,0,1,577
4.0,0,0,0,0,1,0,1990.0,en,1530,2,7,24,231
4.0,1,0,0,0,1,0,1990.0,en,1530,4,2,15,257
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,22
5.0,1,0,0,0,1,0,1990.0,en,1530,4,0,3,84
4.0,1,0,0,0,0,0,1990.0,en,1530,1,1,0,31
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,7
3.0,0,0,0,0,1,0,1990.0,en,1530,2,3,142,179
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,1,26
4.0,0,0,0,0,1,0,1990.0,en,1530,7,0,0,134
4.0,1,0,0,0,1,1,1990.0,en,1530,3,0,2,149
5.0,0,0,0,1,0,1,1990.0,en,1530,1,3,12,534
4.0,0,0,0,0,1,1,1990.0,en,1530,14,0,0,643
5.0,0,0,0,1,0,1,1990.0,en,1530,13,2,13,621
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,3,39
4.0,0,0,0,0,1,0,1990.0,en,1530,2,0,9,52
5.0,0,0,0,0,1,0,1990.0,en,1530,5,0,11,246
4.0,0,0,0,1,0,1,1990.0,en,1530,9,2,35,377
4.0,0,0,0,0,1,0,1990.0,en,1530,9,7,63,504
5.0,0,0,1,1,0,1,1990.0,en,1530,15,0,10,406
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,95
3.0,0,0,1,1,0,0,1990.0,en,1530,2,0,0,306
5.0,0,0,0,1,0,1,1990.0,en,1530,2,0,0,15
5.0,0,0,0,1,0,1,1990.0,en,1530,3,0,3,13
5.0,0,0,0,1,0,1,1990.0,en,1530,4,0,2,23
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,50
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,1,14
4.0,0,0,0,1,0,1,1990.0,en,1530,4,0,0,163
3.0,0,0,0,0,1,1,1990.0,en,1530,5,3,3,182
5.0,0,0,1,1,0,1,1990.0,en,1530,1,0,0,7
4.0,0,0,0,0,1,0,1990.0,en,1530,9,9,21,1207
5.0,3,0,0,1,0,1,1990.0,en,1530,2,0,0,448
5.0,1,0,0,1,0,1,1990.0,en,1530,4,1,5,243
4.0,1,0,0,1,0,1,1990.0,en,1530,12,2,51,954
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,70
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,3
5.0,0,0,0,1,0,1,1990.0,en,1530,3,0,0,368
5.0,2,0,0,0,1,1,1990.0,en,1530,57,7,48,1833
3.0,0,0,0,0,1,0,1990.0,en,1530,7,3,32,166
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,50
5.0,5,0,0,1,0,1,1990.0,en,1530,21,112,702,6776
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,20
4.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,329
4.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,34
5.0,0,0,1,1,0,0,1990.0,en,1530,53,1,17,1902
5.0,0,0,0,1,0,1,1990.0,en,1530,10,2,0,183
1.0,0,0,0,1,0,1,1990.0,en,1530,14,0,3,76
4.0,0,0,0,0,1,1,1990.0,en,1530,2,0,5,33
5.0,0,0,0,0,1,0,1990.0,en,1530,18,35,16,197
5.0,0,0,0,0,1,0,1990.0,en,1530,4,10,53,90
4.0,0,0,0,0,1,0,1990.0,en,1530,31,4,6,647
4.0,1,0,0,1,0,1,1990.0,en,1530,1,0,3,29
4.0,1,0,0,0,1,0,1990.0,en,1530,14,0,7,144
5.0,0,0,0,1,0,1,1990.0,en,1530,6,0,4,205
5.0,4,0,0,0,1,0,1990.0,en,1530,2,11,31,100
5.0,0,1,0,0,1,1,1990.0,en,1530,5,0,0,42
5.0,0,0,0,0,0,0,1990.0,en,1530,5,0,2,243
4.0,0,0,1,1,0,0,1990.0,en,1530,4,0,11,33
5.0,0,0,1,1,0,0,1990.0,en,1530,18,81,567,4746
5.0,0,0,0,1,0,0,1990.0,en,1530,13,0,14,146
5.0,0,0,0,0,1,0,1990.0,en,1530,3,0,0,48
5.0,0,0,0,0,1,1,1990.0,en,1530,7,0,1,2004
4.0,0,0,0,0,1,0,1990.0,en,1530,1,4,113,55
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,7
5.0,0,0,0,0,1,1,1990.0,en,1530,40,0,3,1414
5.0,0,0,1,1,0,1,1990.0,en,1530,3,0,0,23
5.0,0,0,0,1,0,1,1990.0,en,1530,32,2,321,2222
5.0,0,0,1,1,0,1,1990.0,en,1530,7,0,7,374
3.0,0,0,0,0,1,1,1990.0,en,1530,9,0,12,809
5.0,0,0,1,1,0,0,1990.0,en,1530,2,0,4,44
4.0,0,0,0,0,1,0,1990.0,en,1530,33,2,2,811
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,17
3.0,0,0,0,0,1,1,1990.0,en,1530,7,0,2,201
3.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,61
4.0,0,0,0,1,0,1,1990.0,en,1530,28,0,4,1820
5.0,0,0,0,0,1,1,1990.0,en,1530,9,0,0,221
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,45
5.0,1,0,0,0,1,0,1990.0,en,1530,19,32,48,340
5.0,0,0,0,0,1,0,1990.0,en,1530,19,47,18,324
4.0,0,0,0,0,1,0,1990.0,en,1530,3,0,0,14
5.0,0,0,0,0,1,0,1990.0,en,1530,4,0,5,84
3.0,0,0,0,0,0,1,1990.0,en,1530,1,0,0,59
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,31
4.0,0,0,0,0,1,1,1990.0,en,1530,2,0,0,205
4.0,0,1,0,1,0,1,1990.0,en,1530,3,3,16,220
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,23
4.0,1,0,0,0,1,0,1990.0,en,1530,2,0,1,23
5.0,1,0,0,1,0,1,1990.0,en,1530,1,0,0,10
4.0,0,0,0,0,1,0,1990.0,en,1530,2,0,3,49
5.0,8,3,0,0,1,1,1990.0,en,1530,2,2,5,34
4.0,0,0,0,0,1,1,1990.0,en,1530,6,1,43,537
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,16
4.0,0,0,0,0,1,0,1990.0,en,1530,6,5,12,247
3.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,10
3.0,0,0,0,0,1,1,1990.0,en,1530,3,2,74,294
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,16
4.0,0,0,0,0,1,0,1990.0,en,1530,1,1,3,9
4.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,111
5.0,2,0,0,0,1,1,1990.0,en,1530,6,2,1,201
5.0,2,0,0,0,1,1,1990.0,en,1530,8,1,5,97
5.0,0,0,0,0,1,0,1990.0,en,1530,5,0,0,437
5.0,0,0,0,0,1,1,1990.0,en,1530,7,0,21,129
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,13
4.0,0,0,0,1,0,1,1990.0,en,1530,2,0,2,42
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,3,42
4.0,0,0,0,0,1,1,1990.0,en,1530,1,0,1,2
5.0,0,0,1,1,0,1,1990.0,en,1530,11,1,4,430
5.0,0,0,0,1,0,1,1990.0,en,1530,8,0,0,262
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,131
4.0,1,0,0,0,1,1,1990.0,en,1530,23,0,11,1653
5.0,0,0,0,1,0,1,1990.0,en,1530,8,0,12,479
3.0,0,0,0,0,1,0,1990.0,en,1530,3,0,0,15
3.0,0,0,0,0,1,1,1990.0,en,1530,6,0,0,540
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,30
2.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,1283
3.0,0,0,0,1,0,1,1990.0,en,1530,33,1,529,3141
5.0,0,0,0,1,0,1,1990.0,en,1530,8,0,0,132
5.0,0,0,0,0,1,1,1990.0,en,1530,6,0,1,146
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,64
4.0,2,0,0,1,0,1,1990.0,en,1530,10,25,63,264
5.0,3,0,0,0,1,0,1990.0,en,1530,3,8,18,158
4.0,0,0,0,0,1,1,1990.0,en,1530,2,5,7,51
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,2,475
4.0,0,0,0,0,1,0,1990.0,en,1530,6,1,21,114
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,29
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,8
3.0,0,0,0,0,1,1,1990.0,en,1530,4,0,1,219
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,10
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,2
4.0,0,0,0,0,1,0,1990.0,en,1530,22,11,127,1904
5.0,6,0,0,1,0,1,1990.0,en,1530,1,0,0,9
4.0,0,0,1,1,0,0,1990.0,en,1530,23,95,1079,3005
5.0,0,0,0,0,0,1,1990.0,en,1530,14,0,4,307
5.0,0,0,1,1,0,0,1990.0,en,1530,3,0,1,57
5.0,0,0,0,0,0,1,1990.0,en,1530,6,0,3,353
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,12,100
5.0,0,0,0,0,1,0,1990.0,en,1530,23,3,131,6819
3.0,0,0,0,0,1,0,1990.0,en,1530,4,5,82,178
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,2,146
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,19
5.0,0,0,0,1,0,1,1990.0,en,1530,7,0,0,351
5.0,0,0,0,0,1,0,1990.0,en,1530,3,0,5,48
5.0,2,0,0,1,0,1,1990.0,en,1530,4,2,2,40
5.0,1,0,0,0,1,0,1990.0,en,1530,1,0,24,191
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,65
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,43
4.0,0,0,0,1,0,1,1990.0,en,1530,3,0,12,1903
4.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,4
3.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,396
4.0,0,0,0,1,0,1,1990.0,en,1530,6,0,2,174
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,8
3.0,0,0,1,1,0,1,1990.0,en,1530,1,0,0,51
3.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,22
4.0,1,0,0,0,1,1,1990.0,en,1530,8,0,0,672
4.0,2,0,0,0,1,0,1990.0,en,1530,1,0,0,9
4.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,64
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,4,44
4.0,0,0,0,1,0,1,1990.0,en,1530,1,4,4,823
4.0,0,0,0,1,0,1,1990.0,en,1530,8,21,293,3365
5.0,0,0,0,1,0,1,1990.0,en,1530,15,5,3,581
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,11
2.0,0,0,0,0,1,0,1990.0,en,1530,2,0,4,94
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,84
3.0,0,0,0,0,1,1,1990.0,en,1530,8,0,4,101
4.0,0,0,0,1,0,1,1990.0,en,1530,2,0,18,59
4.0,0,0,0,1,0,1,1990.0,en,1530,3,0,0,15
4.0,0,0,1,1,0,0,1990.0,en,1530,8,3,35,6207
5.0,0,0,0,1,0,1,1990.0,en,1530,1,0,0,36
5.0,0,0,0,1,0,1,1990.0,en,1530,7,12,11,217
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,23
4.0,0,0,0,0,1,1,1990.0,en,1530,2,0,0,193
2.0,0,0,0,0,1,1,1990.0,en,1530,8,0,0,119
5.0,2,0,1,1,0,1,1990.0,en,1530,1,0,3,63
4.0,0,0,0,0,1,1,1990.0,en,1530,3,0,34,826
5.0,0,0,0,0,1,1,1990.0,en,1530,26,0,0,320
5.0,0,0,0,0,1,0,1990.0,en,1530,15,0,1,555
5.0,0,0,1,1,0,0,1990.0,en,1530,5,7,56,245
5.0,0,0,0,1,0,1,1990.0,en,1530,4,0,7,1513
5.0,1,0,1,1,0,1,1990.0,en,1530,2,0,0,121
3.0,0,0,0,0,1,0,1990.0,en,1530,1,0,1,93
5.0,0,0,0,0,1,1,1990.0,en,1530,2,0,40,134
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,11
5.0,1,0,0,0,1,1,1990.0,en,1530,2,0,0,1019
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,5
2.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,29
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,129
5.0,0,0,0,1,0,1,1990.0,en,1530,7,16,210,1282
5.0,0,0,0,0,1,0,1990.0,en,1530,91,0,1,2517
5.0,4,0,0,0,1,0,1990.0,en,1530,2,41,16,102
5.0,0,0,0,1,0,1,1990.0,en,1530,3,0,8,759
3.0,0,0,0,1,0,1,1990.0,en,1530,3,0,1,59
4.0,0,0,0,0,1,1,1990.0,en,1530,31,5,127,4201
4.0,0,0,0,0,1,1,1990.0,en,1530,1,0,0,12
3.0,0,0,0,1,0,1,1990.0,en,1530,1,0,2,95
5.0,0,0,0,1,0,1,1990.0,en,1530,10,0,6,965
4.0,0,0,0,0,1,0,1990.0,en,1530,3,1,6,736
5.0,0,0,0,0,1,0,1990.0,en,1530,42,2,119,2240
5.0,0,0,0,0,1,1,1990.0,en,1530,3,0,0,13
5.0,1,0,0,1,0,1,1990.0,en,1530,2,0,1,25
4.0,0,0,0,0,1,0,1990.0,en,1530,14,1,10,558
3.0,0,0,1,1,0,0,1990.0,en,1530,9,9,495,1978
5.0,0,0,0,0,1,1,1990.0,en,1530,9,0,2,126
5.0,0,0,1,1,0,1,1990.0,en,1530,3,0,0,27
5.0,0,0,0,0,1,0,1990.0,en,1530,4,0,1,176
4.0,0,0,1,1,0,1,1990.0,en,1530,36,25,131,601
5.0,2,0,0,0,1,1,1990.0,en,1530,26,3,41,215
3.0,0,0,0,0,1,0,1990.0,en,1530,9,19,86,382
3.0,0,0,0,0,1,0,1990.0,en,1530,15,1,9,260
4.0,0,0,0,1,0,1,1990.0,en,1530,1,0,1,36
4.0,0,0,0,0,1,0,1990.0,en,1530,4,0,1,51
5.0,0,0,0,0,0,0,1990.0,en,1530,10,0,0,407
3.0,0,0,1,1,0,0,1990.0,en,1530,16,4,204,5052
5.0,0,0,0,0,1,1,1990.0,en,1530,7,0,7,79
3.0,0,0,0,1,0,1,1990.0,en,1530,7,3,0,70
4.0,0,0,0,0,1,1,1990.0,en,1530,10,2,49,868
3.0,0,0,0,0,1,0,1990.0,en,1530,28,84,3337,9074
4.0,0,0,0,0,1,0,1990.0,en,1530,5,28,448,742
3.0,0,0,0,0,1,0,1990.0,en,1530,4,0,33,3211
5.0,2,0,1,1,0,0,1990.0,en,1530,32,13,299,1152
4.0,0,0,0,0,1,0,1990.0,en,1530,3,0,2,93
3.0,0,0,0,0,1,0,1990.0,en,1530,26,1,38,259
4.0,0,0,0,0,1,0,1990.0,en,1530,14,13,18,807
5.0,0,0,0,0,1,0,1990.0,en,1530,4,0,24,4728
5.0,0,0,1,1,0,1,1990.0,en,1530,1,0,0,1
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,1,111
3.0,0,0,0,1,0,1,1990.0,en,1530,15,0,6,852
5.0,0,0,0,0,1,1,1990.0,en,1530,2,0,11,100
4.0,0,0,1,1,0,1,1990.0,en,1530,2,1,2,63
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,104
5.0,0,0,0,0,1,1,1990.0,en,1530,3,0,1,115
5.0,0,0,0,0,1,1,1990.0,en,1530,3,2,3,69
5.0,0,0,0,1,0,1,1990.0,en,1530,5,0,0,308
5.0,1,0,0,0,1,0,1990.0,en,1530,88,13,94,897
4.0,3,0,0,1,0,1,1990.0,en,1530,15,114,467,1023
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,1,19
5.0,0,0,0,0,1,0,1990.0,en,1530,3,0,4,121
4.0,0,0,0,0,1,0,1990.0,en,1530,3,0,0,45
4.0,0,0,0,1,0,1,1990.0,en,1530,14,0,6,1184
5.0,0,0,0,0,1,0,1990.0,en,1530,1,0,0,10
4.0,0,0,0,0,1,0,1990.0,en,1530,2,1,45,60
4.0,0,0,0,1,0,1,1990.0,en,1530,3,0,0,109
5.0,0,0,0,0,1,0,1990.0,en,1530,2,1,94,356
3.0,0,0,0,0,1,1,1990.0,en,1530,5,1,1,337
5.0,0,0,0,0,1,0,1990.0,en,1530,2,0,0,41
3.0,0,0,0,0,1,0,1990.0,en,1530,1,1,5,12
4.0,0,0,0,0,1,1,1990.0,en,1530,9,7,11,1543
4.0,1,0,0,0,1,0,1990.0,en,1530,2,0,0,13
5.0,0,0,0,0,1,0,1990.0,en,1530,2,1,4,96
5.0,2,0,0,0,1,0,1990.0,en,1530,6,0,17,245
5.0,0,0,0,0,1,1,1990.0,en,1530,1,0,2,35
5.0,0,0,0,0,1,0,1990.0,en,1530,8,3,6,101
4.0,1,0,0,1,0,1,1990.0,en,1530,4,0,0,48
5.0,0,0,0,0,1,0,1990.0,en,1530,1,1,8,83
3.0,0,0,0,1,0,1,1990.0,en,1530,22,7,130,4105
4.0,0,0,0,0,1,0,1990.0,en,1530,4,0,0,43
5.0,0,0,0,0,0,1,1990.0,en,1530,1,0,25,63
